id,title,description,category,tags
940,General: Pilot Rollout bottleneck #940,Scenario 940 (General). Industry Alliances cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,39"
941,Healthcare: Discovery bottleneck #941,Scenario 941 (Healthcare). Industry Alliances cite unclear procurement rules while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,40"
942,Education: Scale-Up bottleneck #942,Scenario 942 (Education). Provincial Regulators cite fragmented funding cycles while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,41"
943,Technology: Scale-Up bottleneck #943,Scenario 943 (Technology). Ngo Consortia cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,42"
944,Sustainability: Pilot Rollout bottleneck #944,Scenario 944 (Sustainability). Provincial Regulators cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,43"
945,FinTech: Pilot Rollout bottleneck #945,Scenario 945 (FinTech). Sme Federations cite fragmented funding cycles while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,44"
946,Logistics: Pilot Rollout bottleneck #946,Scenario 946 (Logistics). Teacher Cooperatives cite talent retention in remote hubs while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,45"
947,Genomics: Discovery bottleneck #947,Scenario 947 (Genomics). Provincial Regulators cite missing interoperability standards while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,46"
948,Cybersecurity: Legacy Migration bottleneck #948,Scenario 948 (Cybersecurity). Industry Alliances cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,47"
949,Agriculture: Scale-Up bottleneck #949,Scenario 949 (Agriculture). Provincial Regulators cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,48"
950,General: Post-Merger Integration bottleneck #950,Scenario 950 (General). Ngo Consortia cite underfunded change management while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,49"
951,Healthcare: Post-Merger Integration bottleneck #951,Scenario 951 (Healthcare). City Innovation Offices cite missing interoperability standards while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,50"
952,Education: Pilot Rollout bottleneck #952,Scenario 952 (Education). Teacher Cooperatives cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,51"
953,Technology: Post-Merger Integration bottleneck #953,Scenario 953 (Technology). Industry Alliances cite missing interoperability standards while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,52"
954,Sustainability: Scale-Up bottleneck #954,Scenario 954 (Sustainability). Industry Alliances cite weak outcome baselines while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,53"
955,FinTech: Regulatory Refresh bottleneck #955,Scenario 955 (FinTech). City Innovation Offices cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,54"
956,Logistics: Regulatory Refresh bottleneck #956,Scenario 956 (Logistics). Ngo Consortia cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,55"
957,Genomics: Regulatory Refresh bottleneck #957,Scenario 957 (Genomics). Industry Alliances cite underfunded change management while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,56"
958,Cybersecurity: Scale-Up bottleneck #958,Scenario 958 (Cybersecurity). City Innovation Offices cite underfunded change management while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,57"
959,Agriculture: Pilot Rollout bottleneck #959,Scenario 959 (Agriculture). Industry Alliances cite data residency conflicts while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,58"
960,General: Scale-Up bottleneck #960,Scenario 960 (General). University Labs cite missing interoperability standards while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,59"
961,Healthcare: Discovery bottleneck #961,Scenario 961 (Healthcare). Provincial Regulators cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,60"
962,Education: Pilot Rollout bottleneck #962,Scenario 962 (Education). Industry Alliances cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,61"
963,Technology: Regulatory Refresh bottleneck #963,Scenario 963 (Technology). Provincial Regulators cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,62"
964,Sustainability: Scale-Up bottleneck #964,Scenario 964 (Sustainability). Teacher Cooperatives cite underfunded change management while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,63"
965,FinTech: Regulatory Refresh bottleneck #965,Scenario 965 (FinTech). University Labs cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,64"
966,Logistics: Regulatory Refresh bottleneck #966,Scenario 966 (Logistics). Ngo Consortia cite vendor lock-in risk while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,65"
967,Genomics: Legacy Migration bottleneck #967,Scenario 967 (Genomics). Industry Alliances cite underfunded change management while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,66"
968,Cybersecurity: Discovery bottleneck #968,Scenario 968 (Cybersecurity). Ngo Consortia cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,67"
969,Agriculture: Pilot Rollout bottleneck #969,Scenario 969 (Agriculture). Ngo Consortia cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,68"
970,General: Scale-Up bottleneck #970,Scenario 970 (General). City Innovation Offices cite fragmented funding cycles while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,69"
971,Healthcare: Discovery bottleneck #971,Scenario 971 (Healthcare). Industry Alliances cite weak outcome baselines while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,70"
972,Education: Pilot Rollout bottleneck #972,Scenario 972 (Education). University Labs cite unclear procurement rules while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,71"
973,Technology: Scale-Up bottleneck #973,Scenario 973 (Technology). City Innovation Offices cite underfunded change management while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,72"
974,Sustainability: Regulatory Refresh bottleneck #974,Scenario 974 (Sustainability). Industry Alliances cite fragmented funding cycles while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,73"
975,FinTech: Discovery bottleneck #975,Scenario 975 (FinTech). Industry Alliances cite underfunded change management while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,74"
976,Logistics: Pilot Rollout bottleneck #976,Scenario 976 (Logistics). University Labs cite vendor lock-in risk while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,75"
977,Genomics: Post-Merger Integration bottleneck #977,Scenario 977 (Genomics). City Innovation Offices cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,76"
978,Cybersecurity: Legacy Migration bottleneck #978,Scenario 978 (Cybersecurity). Industry Alliances cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,77"
979,Agriculture: Regulatory Refresh bottleneck #979,Scenario 979 (Agriculture). University Labs cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,78"
980,General: Legacy Migration bottleneck #980,Scenario 980 (General). Teacher Cooperatives cite underfunded change management while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,79"
981,Healthcare: Legacy Migration bottleneck #981,Scenario 981 (Healthcare). Industry Alliances cite weak outcome baselines while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,80"
982,Education: Scale-Up bottleneck #982,Scenario 982 (Education). Teacher Cooperatives cite missing interoperability standards while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,81"
983,Technology: Post-Merger Integration bottleneck #983,Scenario 983 (Technology). Industry Alliances cite unclear procurement rules while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,82"
984,Sustainability: Discovery bottleneck #984,Scenario 984 (Sustainability). Industry Alliances cite weak outcome baselines while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,83"
985,FinTech: Legacy Migration bottleneck #985,Scenario 985 (FinTech). Patient Advocacy Groups cite data residency conflicts while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,84"
986,Logistics: Legacy Migration bottleneck #986,Scenario 986 (Logistics). Provincial Regulators cite fragmented funding cycles while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,85"
987,Genomics: Scale-Up bottleneck #987,Scenario 987 (Genomics). University Labs cite missing interoperability standards while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,86"
988,Cybersecurity: Discovery bottleneck #988,Scenario 988 (Cybersecurity). Sme Federations cite underfunded change management while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,87"
989,Agriculture: Discovery bottleneck #989,Scenario 989 (Agriculture). Provincial Regulators cite underfunded change management while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,88"
990,General: Regulatory Refresh bottleneck #990,Scenario 990 (General). Teacher Cooperatives cite unclear procurement rules while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,89"
991,Healthcare: Discovery bottleneck #991,Scenario 991 (Healthcare). University Labs cite vendor lock-in risk while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,90"
992,Education: Discovery bottleneck #992,Scenario 992 (Education). Provincial Regulators cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,91"
993,Technology: Scale-Up bottleneck #993,Scenario 993 (Technology). Industry Alliances cite underfunded change management while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,92"
994,Sustainability: Post-Merger Integration bottleneck #994,Scenario 994 (Sustainability). Sme Federations cite missing interoperability standards while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,93"
995,FinTech: Discovery bottleneck #995,Scenario 995 (FinTech). Teacher Cooperatives cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,94"
996,Logistics: Pilot Rollout bottleneck #996,Scenario 996 (Logistics). University Labs cite unclear procurement rules while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,95"
997,Genomics: Legacy Migration bottleneck #997,Scenario 997 (Genomics). Industry Alliances cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,96"
998,Cybersecurity: Post-Merger Integration bottleneck #998,Scenario 998 (Cybersecurity). Industry Alliances cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,97"
999,Agriculture: Legacy Migration bottleneck #999,Scenario 999 (Agriculture). Patient Advocacy Groups cite vendor lock-in risk while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,98"
1000,General: Discovery bottleneck #1000,Scenario 1000 (General). Patient Advocacy Groups cite unclear procurement rules while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,99"
1001,Healthcare: Legacy Migration bottleneck #1001,Scenario 1001 (Healthcare). Ngo Consortia cite unclear procurement rules while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,0"
1002,Education: Pilot Rollout bottleneck #1002,Scenario 1002 (Education). Provincial Regulators cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,1"
1003,Technology: Pilot Rollout bottleneck #1003,Scenario 1003 (Technology). University Labs cite talent retention in remote hubs while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,2"
1004,Sustainability: Discovery bottleneck #1004,Scenario 1004 (Sustainability). Provincial Regulators cite fragmented funding cycles while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,3"
1005,FinTech: Pilot Rollout bottleneck #1005,Scenario 1005 (FinTech). Ngo Consortia cite weak outcome baselines while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,4"
1006,Logistics: Pilot Rollout bottleneck #1006,Scenario 1006 (Logistics). Teacher Cooperatives cite fragmented funding cycles while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,5"
1007,Genomics: Regulatory Refresh bottleneck #1007,Scenario 1007 (Genomics). Industry Alliances cite unclear procurement rules while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,6"
1008,Cybersecurity: Legacy Migration bottleneck #1008,Scenario 1008 (Cybersecurity). Provincial Regulators cite vendor lock-in risk while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,7"
1009,Agriculture: Pilot Rollout bottleneck #1009,Scenario 1009 (Agriculture). City Innovation Offices cite fragmented funding cycles while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,8"
1010,General: Regulatory Refresh bottleneck #1010,Scenario 1010 (General). Industry Alliances cite missing interoperability standards while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,9"
1011,Healthcare: Scale-Up bottleneck #1011,Scenario 1011 (Healthcare). Patient Advocacy Groups cite fragmented funding cycles while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,10"
1012,Education: Post-Merger Integration bottleneck #1012,Scenario 1012 (Education). Patient Advocacy Groups cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,11"
1013,Technology: Legacy Migration bottleneck #1013,Scenario 1013 (Technology). Teacher Cooperatives cite fragmented funding cycles while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,12"
1014,Sustainability: Legacy Migration bottleneck #1014,Scenario 1014 (Sustainability). University Labs cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,13"
1015,FinTech: Post-Merger Integration bottleneck #1015,Scenario 1015 (FinTech). Provincial Regulators cite unclear procurement rules while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,14"
1016,Logistics: Regulatory Refresh bottleneck #1016,Scenario 1016 (Logistics). University Labs cite vendor lock-in risk while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,15"
1017,Genomics: Regulatory Refresh bottleneck #1017,Scenario 1017 (Genomics). Provincial Regulators cite weak outcome baselines while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,16"
1018,Cybersecurity: Scale-Up bottleneck #1018,Scenario 1018 (Cybersecurity). Industry Alliances cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,17"
1019,Agriculture: Scale-Up bottleneck #1019,Scenario 1019 (Agriculture). Industry Alliances cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,18"
1020,General: Pilot Rollout bottleneck #1020,Scenario 1020 (General). Industry Alliances cite vendor lock-in risk while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,19"
1021,Healthcare: Pilot Rollout bottleneck #1021,Scenario 1021 (Healthcare). City Innovation Offices cite data residency conflicts while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,20"
1022,Education: Scale-Up bottleneck #1022,Scenario 1022 (Education). Provincial Regulators cite fragmented funding cycles while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,21"
1023,Technology: Scale-Up bottleneck #1023,Scenario 1023 (Technology). Sme Federations cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,22"
1024,Sustainability: Legacy Migration bottleneck #1024,Scenario 1024 (Sustainability). Provincial Regulators cite unclear procurement rules while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,23"
1025,FinTech: Regulatory Refresh bottleneck #1025,Scenario 1025 (FinTech). University Labs cite weak outcome baselines while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,24"
1026,Logistics: Legacy Migration bottleneck #1026,Scenario 1026 (Logistics). City Innovation Offices cite vendor lock-in risk while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,25"
1027,Genomics: Regulatory Refresh bottleneck #1027,Scenario 1027 (Genomics). Industry Alliances cite weak outcome baselines while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,26"
1028,Cybersecurity: Regulatory Refresh bottleneck #1028,Scenario 1028 (Cybersecurity). Teacher Cooperatives cite weak outcome baselines while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,27"
1029,Agriculture: Scale-Up bottleneck #1029,Scenario 1029 (Agriculture). Provincial Regulators cite underfunded change management while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,28"
1030,General: Pilot Rollout bottleneck #1030,Scenario 1030 (General). Teacher Cooperatives cite vendor lock-in risk while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,29"
1031,Healthcare: Scale-Up bottleneck #1031,Scenario 1031 (Healthcare). Ngo Consortia cite weak outcome baselines while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,30"
1032,Education: Discovery bottleneck #1032,Scenario 1032 (Education). Teacher Cooperatives cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,31"
1033,Technology: Regulatory Refresh bottleneck #1033,Scenario 1033 (Technology). Patient Advocacy Groups cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,32"
1034,Sustainability: Legacy Migration bottleneck #1034,Scenario 1034 (Sustainability). Provincial Regulators cite talent retention in remote hubs while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,33"
1035,FinTech: Regulatory Refresh bottleneck #1035,Scenario 1035 (FinTech). Industry Alliances cite weak outcome baselines while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,34"
1036,Logistics: Pilot Rollout bottleneck #1036,Scenario 1036 (Logistics). Provincial Regulators cite unclear procurement rules while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,35"
1037,Genomics: Pilot Rollout bottleneck #1037,Scenario 1037 (Genomics). Patient Advocacy Groups cite underfunded change management while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,36"
1038,Cybersecurity: Discovery bottleneck #1038,Scenario 1038 (Cybersecurity). Ngo Consortia cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,37"
1039,Agriculture: Scale-Up bottleneck #1039,Scenario 1039 (Agriculture). Industry Alliances cite vendor lock-in risk while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,38"
1040,General: Scale-Up bottleneck #1040,Scenario 1040 (General). Provincial Regulators cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,39"
1041,Healthcare: Regulatory Refresh bottleneck #1041,Scenario 1041 (Healthcare). Patient Advocacy Groups cite talent retention in remote hubs while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,40"
